"timestamp","ghi","ghi90","ghi10","ebh","dni","dni10","dni90","dhi","air_temp","zenith","azimuth","cloud_opacity"
"2022-04-09 16:00:00","56","153","11","1","3","3","33","56","0","71","100","82"
"2022-04-09 16:30:00","39","91","26","1","4","0","32","39","0","76","94","82"
"2022-04-09 17:00:00","21","72","10","0","0","0","42","21","0","81","89","83"
"2022-04-09 17:30:00","28","35","17","2","17","3","40","25","0","87","83","43"
"2022-04-09 18:00:00","4","6","2","0","0","0","8","4","0","92","78","53"
"2022-04-09 18:30:00","0","0","0","0","0","0","0","0","0","97","72","85"
"2022-04-09 19:00:00","0","0","0","0","0","0","0","0","0","101","67","87"
"2022-04-09 19:30:00","0","0","0","0","0","0","0","0","0","106","61","68"
"2022-04-09 20:00:00","0","0","0","0","0","0","0","0","0","110","54","75"
"2022-04-09 20:30:00","0","0","0","0","0","0","0","0","0","114","47","78"
"2022-04-09 21:00:00","0","0","0","0","0","0","0","0","0","118","40","69"
"2022-04-09 21:30:00","0","0","0","0","0","0","0","0","0","121","32","63"
"2022-04-09 22:00:00","0","0","0","0","0","0","0","0","0","123","24","59"
"2022-04-09 22:30:00","0","0","0","0","0","0","0","0","0","125","15","46"
"2022-04-09 23:00:00","0","0","0","0","0","0","0","0","0","126","6","39"
"2022-04-09 23:30:00","0","0","0","0","0","0","0","0","-1","126","-3","13"
"2022-04-10 00:00:00","0","0","0","0","0","0","0","0","-2","125","-12","18"
"2022-04-10 00:30:00","0","0","0","0","0","0","0","0","-3","124","-21","53"
"2022-04-10 01:00:00","0","0","0","0","0","0","0","0","-3","122","-30","39"
"2022-04-10 01:30:00","0","0","0","0","0","0","0","0","-3","119","-38","52"
"2022-04-10 02:00:00","0","0","0","0","0","0","0","0","-4","115","-45","40"
"2022-04-10 02:30:00","0","0","0","0","0","0","0","0","-3","112","-52","33"
"2022-04-10 03:00:00","0","0","0","0","0","0","0","0","-3","107","-58","30"
"2022-04-10 03:30:00","0","0","0","0","0","0","0","0","-4","103","-65","21"
"2022-04-10 04:00:00","0","0","0","0","0","0","0","0","-4","98","-70","13"
"2022-04-10 04:30:00","1","1","0","0","0","0","2","1","-5","93","-76","40"
"2022-04-10 05:00:00","11","20","2","1","2","6","33","10","-5","88","-81","47"
"2022-04-10 05:30:00","60","86","14","16","94","53","314","43","-3","83","-87","32"
"2022-04-10 06:00:00","165","175","28","105","555","117","650","59","-1","78","-92","5"
"2022-04-10 06:30:00","222","271","98","106","385","9","762","116","0","73","-98","18"
"2022-04-10 07:00:00","356","366","132","287","795","10","831","70","0","68","-104","3"
"2022-04-10 07:30:00","439","458","261","342","763","81","868","97","1","63","-110","5"
"2022-04-10 08:00:00","510","546","310","384","739","84","898","125","2","58","-116","6"
"2022-04-10 08:30:00","608","624","460","508","863","305","924","101","2","53","-123","3"
"2022-04-10 09:00:00","637","692","421","478","746","152","949","158","3","49","-131","8"
"2022-04-10 09:30:00","726","750","524","614","894","240","965","112","4","46","-140","3"
"2022-04-10 10:00:00","772","794","647","658","906","492","979","113","5","43","-150","2"
"2022-04-10 10:30:00","788","825","396","645","848","34","960","143","5","40","-161","5"
"2022-04-10 11:00:00","666","844","151","323","416","1","960","343","6","39","-172","21"
"2022-04-10 11:30:00","781","847","200","594","764","9","971","186","6","39","176","7"
"2022-04-10 12:00:00","732","836","88","500","652","1","976","232","7","40","164","12"
"2022-04-10 12:30:00","374","792","126","25","33","7","903","350","7","42","153","53"
"2022-04-10 13:00:00","457","755","24","88","124","6","912","368","7","45","143","41"
"2022-04-10 13:30:00","484","724","22","142","211","6","951","341","7","48","134","32"
"2022-04-10 14:00:00","431","662","20","111","175","4","923","321","7","52","126","35"
"2022-04-10 14:30:00","190","585","18","4","7","5","869","186","7","56","118","68"
"2022-04-10 15:00:00","254","506","36","22","45","8","864","232","7","61","112","50"
"2022-04-10 15:30:00","283","418","12","82","194","8","847","201","6","66","105","33"
"2022-04-10 16:00:00","216","326","10","60","173","7","792","156","6","71","99","34"
"2022-04-10 16:30:00","171","230","60","61","255","7","704","110","5","76","94","24"
"2022-04-10 17:00:00","128","137","58","75","418","16","521","53","4","81","88","6"
"2022-04-10 17:30:00","50","56","28","19","112","14","176","30","2","86","83","10"
"2022-04-10 18:00:00","7","8","4","2","12","2","17","5","0","91","78","10"
"2022-04-10 18:30:00","0","0","0","0","0","0","0","0","0","96","72","37"
"2022-04-10 19:00:00","0","0","0","0","0","0","0","0","0","101","66","34"
"2022-04-10 19:30:00","0","0","0","0","0","0","0","0","0","106","60","11"
"2022-04-10 20:00:00","0","0","0","0","0","0","0","0","0","110","54","3"
"2022-04-10 20:30:00","0","0","0","0","0","0","0","0","0","114","47","11"
"2022-04-10 21:00:00","0","0","0","0","0","0","0","0","0","118","40","11"
"2022-04-10 21:30:00","0","0","0","0","0","0","0","0","-1","121","32","14"
"2022-04-10 22:00:00","0","0","0","0","0","0","0","0","-1","123","24","20"
"2022-04-10 22:30:00","0","0","0","0","0","0","0","0","-1","125","15","24"
"2022-04-10 23:00:00","0","0","0","0","0","0","0","0","-1","126","6","24"
"2022-04-10 23:30:00","0","0","0","0","0","0","0","0","-1","126","-3","25"
"2022-04-11 00:00:00","0","0","0","0","0","0","0","0","-1","125","-12","28"
"2022-04-11 00:30:00","0","0","0","0","0","0","0","0","-1","124","-21","3"
"2022-04-11 01:00:00","0","0","0","0","0","0","0","0","-1","121","-30","3"
"2022-04-11 01:30:00","0","0","0","0","0","0","0","0","-1","119","-37","22"
"2022-04-11 02:00:00","0","0","0","0","0","0","0","0","-1","115","-45","16"
"2022-04-11 02:30:00","0","0","0","0","0","0","0","0","-1","111","-52","25"
"2022-04-11 03:00:00","0","0","0","0","0","0","0","0","-1","107","-58","19"
"2022-04-11 03:30:00","0","0","0","0","0","0","0","0","-1","102","-64","27"
"2022-04-11 04:00:00","0","0","0","0","0","0","0","0","-2","98","-70","22"
"2022-04-11 04:30:00","1","1","1","0","0","0","2","1","-1","93","-76","18"
"2022-04-11 05:00:00","17","21","11","3","15","3","35","14","-1","88","-81","19"
"2022-04-11 05:30:00","78","86","66","32","191","93","271","46","0","83","-87","8"
"2022-04-11 06:00:00","149","172","125","56","252","123","465","92","1","77","-92","13"
"2022-04-11 06:30:00","229","266","195","111","358","174","617","118","2","72","-98","15"
"2022-04-11 07:00:00","331","360","274","214","571","252","753","117","3","67","-103","8"
"2022-04-11 07:30:00","432","451","356","321","705","344","809","110","5","62","-109","4"
"2022-04-11 08:00:00","537","537","452","445","839","466","839","91","6","57","-116","2"
"2022-04-11 08:30:00","520","614","427","301","511","202","896","219","6","53","-123","16"
"2022-04-11 09:00:00","574","682","453","333","517","168","923","241","7","49","-131","15"
"2022-04-11 09:30:00","732","739","592","626","902","422","928","106","8","45","-140","1"
"2022-04-11 10:00:00","785","785","746","681","923","878","923","103","8","42","-150","4"
"2022-04-11 10:30:00","815","815","719","714","938","671","938","102","8","40","-161","4"
"2022-04-11 11:00:00","834","834","792","730","938","890","938","104","9","39","-172","4"
"2022-04-11 11:30:00","837","837","700","737","949","524","949","100","9","39","176","4"
"2022-04-11 12:00:00","828","828","786","731","954","907","954","95","10","40","164","4"
"2022-04-11 12:30:00","803","803","651","707","944","462","944","95","10","42","153","4"
"2022-04-11 13:00:00","766","766","666","668","920","591","920","99","10","44","143","3"
"2022-04-11 13:30:00","716","717","594","622","913","489","914","94","10","48","134","2"
"2022-04-11 14:00:00","654","654","530","566","899","434","899","88","10","52","125","2"
"2022-04-11 14:30:00","581","582","501","493","860","527","860","88","10","56","118","2"
"2022-04-11 15:00:00","493","499","419","404","807","466","840","88","10","61","111","1"
"2022-04-11 15:30:00","412","412","391","347","808","793","808","65","10","66","105","0"
"2022-04-11 16:00:00","320","320","303","261","747","734","747","59","9","71","99","0"
"2022-04-11 16:30:00","226","226","207","174","658","545","658","53","8","76","93","0"
"2022-04-11 17:00:00","133","136","114","86","475","268","500","46","7","81","88","1"
"2022-04-11 17:30:00","55","56","45","28","162","115","176","27","5","86","83","3"
"2022-04-11 18:00:00","8","8","5","2","14","3","17","5","4","91","77","8"
"2022-04-11 18:30:00","0","0","0","0","0","0","0","0","3","96","72","57"
"2022-04-11 19:00:00","0","0","0","0","0","0","0","0","2","101","66","55"
"2022-04-11 19:30:00","0","0","0","0","0","0","0","0","2","106","60","45"
"2022-04-11 20:00:00","0","0","0","0","0","0","0","0","2","110","54","43"
"2022-04-11 20:30:00","0","0","0","0","0","0","0","0","2","114","47","44"
"2022-04-11 21:00:00","0","0","0","0","0","0","0","0","2","117","40","44"
"2022-04-11 21:30:00","0","0","0","0","0","0","0","0","2","120","32","49"
"2022-04-11 22:00:00","0","0","0","0","0","0","0","0","2","123","24","48"
"2022-04-11 22:30:00","0","0","0","0","0","0","0","0","1","124","15","44"
"2022-04-11 23:00:00","0","0","0","0","0","0","0","0","1","125","6","45"
"2022-04-11 23:30:00","0","0","0","0","0","0","0","0","1","125","-3","44"
"2022-04-12 00:00:00","0","0","0","0","0","0","0","0","1","125","-12","47"
"2022-04-12 00:30:00","0","0","0","0","0","0","0","0","0","123","-21","36"
"2022-04-12 01:00:00","0","0","0","0","0","0","0","0","0","121","-29","38"
"2022-04-12 01:30:00","0","0","0","0","0","0","0","0","0","118","-37","24"
"2022-04-12 02:00:00","0","0","0","0","0","0","0","0","0","115","-45","30"
"2022-04-12 02:30:00","0","0","0","0","0","0","0","0","0","111","-52","38"
"2022-04-12 03:00:00","0","0","0","0","0","0","0","0","0","107","-58","38"
"2022-04-12 03:30:00","0","0","0","0","0","0","0","0","0","102","-64","17"
"2022-04-12 04:00:00","0","0","0","0","0","0","0","0","0","97","-70","23"
"2022-04-12 04:30:00","2","2","2","1","2","2","2","1","0","92","-76","2"
"2022-04-12 05:00:00","22","23","19","5","27","14","29","17","1","87","-81","2"
"2022-04-12 05:30:00","88","88","85","39","226","200","226","50","2","82","-86","7"
"2022-04-12 06:00:00","175","175","157","105","487","336","487","68","3","77","-92","7"
"2022-04-12 06:30:00","269","269","254","190","633","601","633","78","4","72","-97","6"
"2022-04-12 07:00:00","361","361","343","286","758","724","758","76","6","67","-103","6"
"2022-04-12 07:30:00","452","452","429","369","810","773","810","83","7","62","-109","5"
"2022-04-12 08:00:00","538","538","510","448","844","802","844","90","8","57","-116","5"
"2022-04-12 08:30:00","616","616","585","529","890","856","890","86","9","53","-123","5"
"2022-04-12 09:00:00","684","684","650","595","911","882","911","87","10","49","-131","4"
"2022-04-12 09:30:00","733","739","663","628","904","701","925","104","11","45","-140","4"
"2022-04-12 10:00:00","785","785","746","682","924","878","924","103","12","42","-150","2"
"2022-04-12 10:30:00","817","817","776","716","940","895","940","101","13","40","-161","2"
"2022-04-12 11:00:00","834","834","792","730","938","891","938","104","14","39","-172","1"
"2022-04-12 11:30:00","837","837","795","726","923","875","923","110","14","38","176","1"
"2022-04-12 12:00:00","828","828","786","721","928","881","928","106","15","39","164","0"
"2022-04-12 12:30:00","803","803","763","697","917","870","917","106","15","41","153","0"
"2022-04-12 13:00:00","766","766","727","668","920","873","920","99","15","44","143","0"
"2022-04-12 13:30:00","717","717","681","617","896","851","896","99","15","47","133","0"
"2022-04-12 14:00:00","654","654","621","554","862","818","862","100","15","51","125","0"
"2022-04-12 14:30:00","575","581","530","479","836","692","858","95","15","56","118","0"
"2022-04-12 15:00:00","499","499","474","414","815","774","815","86","14","60","111","0"
"2022-04-12 15:30:00","412","412","391","333","773","735","773","80","14","65","105","0"
"2022-04-12 16:00:00","321","321","304","247","706","672","706","74","13","70","99","0"
"2022-04-12 16:30:00","227","227","216","175","633","633","633","52","12","76","93","0"
"2022-04-12 17:00:00","136","136","128","92","494","477","494","43","11","81","88","0"
"2022-04-12 17:30:00","56","56","49","32","187","109","187","25","9","86","82","0"
"2022-04-12 18:00:00","8","8","8","2","17","14","17","5","7","91","77","0"
"2022-04-12 18:30:00","0","0","0","0","0","0","0","0","7","96","71","47"
"2022-04-12 19:00:00","0","0","0","0","0","0","0","0","6","101","66","51"
"2022-04-12 19:30:00","0","0","0","0","0","0","0","0","6","105","60","22"
"2022-04-12 20:00:00","0","0","0","0","0","0","0","0","6","110","53","24"
"2022-04-12 20:30:00","0","0","0","0","0","0","0","0","5","113","47","16"
"2022-04-12 21:00:00","0","0","0","0","0","0","0","0","5","117","39","17"
"2022-04-12 21:30:00","0","0","0","0","0","0","0","0","5","120","32","4"
"2022-04-12 22:00:00","0","0","0","0","0","0","0","0","5","122","23","4"
"2022-04-12 22:30:00","0","0","0","0","0","0","0","0","5","124","15","2"
"2022-04-12 23:00:00","0","0","0","0","0","0","0","0","4","125","6","5"
"2022-04-12 23:30:00","0","0","0","0","0","0","0","0","4","125","-3","21"
"2022-04-13 00:00:00","0","0","0","0","0","0","0","0","4","124","-12","21"
"2022-04-13 00:30:00","0","0","0","0","0","0","0","0","4","123","-21","2"
"2022-04-13 01:00:00","0","0","0","0","0","0","0","0","4","121","-29","2"
"2022-04-13 01:30:00","0","0","0","0","0","0","0","0","3","118","-37","23"
"2022-04-13 02:00:00","0","0","0","0","0","0","0","0","3","114","-45","22"
"2022-04-13 02:30:00","0","0","0","0","0","0","0","0","3","111","-51","25"
"2022-04-13 03:00:00","0","0","0","0","0","0","0","0","3","106","-58","27"
"2022-04-13 03:30:00","0","0","0","0","0","0","0","0","3","102","-64","28"
"2022-04-13 04:00:00","0","0","0","0","0","0","0","0","3","97","-70","29"
"2022-04-13 04:30:00","1","1","1","0","0","0","0","1","3","92","-75","30"
"2022-04-13 05:00:00","18","20","17","2","9","8","14","16","3","87","-81","28"
"2022-04-13 05:30:00","64","66","59","10","56","41","61","55","5","82","-86","29"
"2022-04-13 06:00:00","122","137","109","22","103","63","174","100","6","77","-92","30"
"2022-04-13 06:30:00","194","241","180","48","159","112","450","146","7","72","-97","28"
"2022-04-13 07:00:00","258","295","243","70","185","139","347","187","8","67","-103","28"
"2022-04-13 07:30:00","452","452","415","371","799","655","799","82","10","62","-109","4"
"2022-04-13 08:00:00","538","538","510","447","836","801","836","90","11","57","-116","4"
"2022-04-13 08:30:00","614","614","584","514","853","810","853","100","12","52","-123","5"
"2022-04-13 09:00:00","682","682","649","581","886","841","886","101","13","48","-131","5"
"2022-04-13 09:30:00","738","738","702","637","902","862","902","102","14","45","-140","5"
"2022-04-13 10:00:00","783","783","745","680","918","875","918","103","15","42","-150","5"
"2022-04-13 10:30:00","815","815","774","701","908","864","908","113","15","39","-161","5"
"2022-04-13 11:00:00","832","832","792","718","911","865","911","116","16","38","-172","5"
"2022-04-13 11:30:00","836","836","794","725","920","873","920","110","16","38","176","5"
"2022-04-13 12:00:00","826","826","786","719","924","880","924","106","16","39","164","5"
"2022-04-13 12:30:00","795","802","733","677","891","739","915","117","16","41","153","5"
"2022-04-13 13:00:00","765","765","725","665","911","869","911","100","16","44","142","4"
"2022-04-13 13:30:00","715","715","678","614","886","847","886","100","16","47","133","4"
"2022-04-13 14:00:00","653","653","620","550","855","815","855","102","16","51","125","2"
"2022-04-13 14:30:00","579","579","550","489","842","809","842","89","16","56","117","3"
"2022-04-13 15:00:00","498","498","472","411","800","768","800","87","16","60","111","3"
"2022-04-13 15:30:00","411","411","390","330","752","730","752","81","15","65","104","3"
"2022-04-13 16:00:00","318","318","303","243","685","662","685","75","15","70","98","2"
"2022-04-13 16:30:00","225","225","214","158","584","559","584","68","13","75","93","2"
"2022-04-13 17:00:00","134","135","126","76","400","329","401","59","12","80","87","3"
"2022-04-13 17:30:00","56","58","50","29","171","105","190","26","10","86","82","3"
"2022-04-13 18:00:00","8","8","8","2","17","8","17","5","9","91","77","1"
"2022-04-13 18:30:00","0","0","0","0","0","0","0","0","9","96","71","64"
"2022-04-13 19:00:00","0","0","0","0","0","0","0","0","8","100","65","58"
"2022-04-13 19:30:00","0","0","0","0","0","0","0","0","8","105","59","22"
"2022-04-13 20:00:00","0","0","0","0","0","0","0","0","8","109","53","19"
"2022-04-13 20:30:00","0","0","0","0","0","0","0","0","7","113","46","3"
"2022-04-13 21:00:00","0","0","0","0","0","0","0","0","7","117","39","8"
"2022-04-13 21:30:00","0","0","0","0","0","0","0","0","7","120","31","12"
"2022-04-13 22:00:00","0","0","0","0","0","0","0","0","7","122","23","11"
"2022-04-13 22:30:00","0","0","0","0","0","0","0","0","7","124","15","7"
"2022-04-13 23:00:00","0","0","0","0","0","0","0","0","7","125","6","9"
"2022-04-13 23:30:00","0","0","0","0","0","0","0","0","6","125","-3","18"
"2022-04-14 00:00:00","0","0","0","0","0","0","0","0","6","124","-12","16"
"2022-04-14 00:30:00","0","0","0","0","0","0","0","0","6","122","-21","5"
"2022-04-14 01:00:00","0","0","0","0","0","0","0","0","6","120","-29","5"
"2022-04-14 01:30:00","0","0","0","0","0","0","0","0","6","117","-37","6"
"2022-04-14 02:00:00","0","0","0","0","0","0","0","0","6","114","-44","5"
"2022-04-14 02:30:00","0","0","0","0","0","0","0","0","6","110","-51","4"
"2022-04-14 03:00:00","0","0","0","0","0","0","0","0","5","106","-58","5"
"2022-04-14 03:30:00","0","0","0","0","0","0","0","0","5","102","-64","2"
"2022-04-14 04:00:00","0","0","0","0","0","0","0","0","5","97","-70","4"
"2022-04-14 04:30:00","2","2","2","1","2","2","2","1","5","92","-75","4"
"2022-04-14 05:00:00","27","28","23","7","43","27","43","20","5","87","-81","4"
"2022-04-14 05:30:00","92","93","80","42","252","159","268","50","7","82","-86","1"
"2022-04-14 06:00:00","179","179","170","108","472","448","472","73","8","76","-91","4"
"2022-04-14 06:30:00","274","274","260","191","617","586","617","82","8","71","-97","4"
"2022-04-14 07:00:00","366","366","348","279","714","677","714","87","11","66","-103","4"
"2022-04-14 07:30:00","457","457","433","354","745","707","745","101","12","61","-109","4"
"2022-04-14 08:00:00","542","542","514","440","807","767","807","101","13","56","-115","4"
"2022-04-14 08:30:00","620","620","588","522","865","823","865","96","14","52","-123","3"
"2022-04-14 09:00:00","687","687","653","588","887","852","887","97","15","48","-131","2"
"2022-04-14 09:30:00","742","742","705","637","900","856","900","105","16","44","-140","2"
"2022-04-14 10:00:00","787","787","749","675","902","856","902","112","16","41","-150","2"
"2022-04-14 10:30:00","818","818","777","708","917","872","917","110","17","39","-161","2"
"2022-04-14 11:00:00","836","836","793","722","916","870","916","112","17","38","-172","2"
"2022-04-14 11:30:00","839","839","797","731","920","881","920","108","17","38","175","2"
"2022-04-14 12:00:00","828","828","786","721","916","883","916","105","18","39","163","2"
"2022-04-14 12:30:00","803","803","762","697","908","870","908","105","18","41","152","2"
"2022-04-14 13:00:00","766","766","726","654","887","842","887","110","18","43","142","2"
"2022-04-14 13:30:00","715","715","678","608","874","831","874","105","18","47","133","2"
"2022-04-14 14:00:00","652","652","618","549","853","811","853","102","18","51","124","4"
"2022-04-14 14:30:00","579","579","550","482","818","790","818","96","18","55","117","4"
"2022-04-14 15:00:00","498","498","472","411","782","767","782","87","17","60","110","5"
"2022-04-14 15:30:00","409","409","388","329","724","716","724","81","17","65","104","6"
"2022-04-14 16:00:00","316","316","300","239","645","638","645","77","16","70","98","6"
"2022-04-14 16:30:00","221","221","211","150","540","527","540","71","15","75","93","8"
"2022-04-14 17:00:00","132","132","126","71","376","355","376","59","14","80","87","10"
"2022-04-14 17:30:00","55","55","51","20","114","112","114","35","13","85","82","12"
"2022-04-14 18:00:00","8","8","8","2","17","14","17","5","12","90","76","17"
"2022-04-14 18:30:00","0","0","0","0","0","0","0","0","11","95","71","30"
"2022-04-14 19:00:00","0","0","0","0","0","0","0","0","11","100","65","38"
"2022-04-14 19:30:00","0","0","0","0","0","0","0","0","10","105","59","13"
"2022-04-14 20:00:00","0","0","0","0","0","0","0","0","10","109","53","12"
"2022-04-14 20:30:00","0","0","0","0","0","0","0","0","10","113","46","20"
"2022-04-14 21:00:00","0","0","0","0","0","0","0","0","10","116","39","17"
"2022-04-14 21:30:00","0","0","0","0","0","0","0","0","9","119","31","25"
"2022-04-14 22:00:00","0","0","0","0","0","0","0","0","9","122","23","20"
"2022-04-14 22:30:00","0","0","0","0","0","0","0","0","8","123","14","17"
"2022-04-14 23:00:00","0","0","0","0","0","0","0","0","8","124","6","15"
"2022-04-14 23:30:00","0","0","0","0","0","0","0","0","8","124","-3","21"
"2022-04-15 00:00:00","0","0","0","0","0","0","0","0","8","124","-12","14"
"2022-04-15 00:30:00","0","0","0","0","0","0","0","0","8","122","-21","27"
"2022-04-15 01:00:00","0","0","0","0","0","0","0","0","8","120","-29","28"
"2022-04-15 01:30:00","0","0","0","0","0","0","0","0","7","117","-37","9"
"2022-04-15 02:00:00","0","0","0","0","0","0","0","0","7","114","-44","7"
"2022-04-15 02:30:00","0","0","0","0","0","0","0","0","7","110","-51","3"
"2022-04-15 03:00:00","0","0","0","0","0","0","0","0","7","106","-58","4"
"2022-04-15 03:30:00","0","0","0","0","0","0","0","0","7","101","-64","37"
"2022-04-15 04:00:00","0","0","0","0","0","0","0","0","6","96","-69","37"
"2022-04-15 04:30:00","2","2","1","1","2","0","2","1","7","92","-75","5"
"2022-04-15 05:00:00","28","29","22","7","42","17","52","21","7","86","-80","6"
"2022-04-15 05:30:00","53","73","42","4","23","9","80","49","8","81","-86","44"
"2022-04-15 06:00:00","97","145","73","7","33","11","191","90","9","76","-91","45"
"2022-04-15 06:30:00","171","200","125","25","79","22","163","146","11","71","-97","36"
"2022-04-15 07:00:00","239","274","179","45","114","30","219","194","12","66","-102","34"
"2022-04-15 07:30:00","398","451","305","221","465","133","719","177","13","61","-109","11"
"2022-04-15 08:00:00","386","532","242","113","208","23","776","272","14","56","-115","27"
"2022-04-15 08:30:00","393","606","249","78","130","16","824","315","15","52","-122","35"
"2022-04-15 09:00:00","369","672","200","38","57","10","818","331","16","47","-131","44"
"2022-04-15 09:30:00","251","553","108","6","9","2","287","244","17","44","-140","65"
"2022-04-15 10:00:00","265","601","82","5","8","1","334","259","17","41","-150","66"
"2022-04-15 10:30:00","292","566","40","7","9","1","209","284","17","39","-161","64"
"2022-04-15 11:00:00","208","414","25","2","3","1","39","206","17","37","-173","75"
"2022-04-15 11:30:00","119","554","25","1","1","0","164","119","17","37","175","85"
"2022-04-15 12:00:00","215","555","23","3","4","0","177","213","16","38","163","73"
"2022-04-15 12:30:00","87","192","23","13","17","0","3","87","15","40","152","88"
"2022-04-15 13:00:00","151","551","22","1","1","0","269","150","14","43","142","79"
"2022-04-15 13:30:00","572","702","137","281","404","1","842","291","13","47","132","19"
"2022-04-15 14:00:00","525","640","94","259","404","1","824","265","12","51","124","18"
"2022-04-15 14:30:00","196","351","23","5","9","0","102","191","12","55","117","66"
"2022-04-15 15:00:00","143","306","35","3","5","0","107","141","12","60","110","70"
"2022-04-15 15:30:00","135","233","42","3","8","0","76","132","13","65","104","67"
"2022-04-15 16:00:00","166","269","34","15","46","0","379","150","13","70","98","48"
"2022-04-15 16:30:00","175","215","70","58","225","7","493","117","12","75","92","22"
"2022-04-15 17:00:00","116","138","51","41","220","8","433","75","12","80","87","16"
"2022-04-15 17:30:00","47","57","35","10","56","18","132","38","10","85","81","21"
"2022-04-15 18:00:00","8","10","4","1","9","0","17","6","9","90","76","23"
"2022-04-15 18:30:00","0","0","0","0","0","0","0","0","8","95","70","58"
"2022-04-15 19:00:00","0","0","0","0","0","0","0","0","8","100","65","55"
"2022-04-15 19:30:00","0","0","0","0","0","0","0","0","8","105","59","11"
"2022-04-15 20:00:00","0","0","0","0","0","0","0","0","8","109","52","17"
"2022-04-15 20:30:00","0","0","0","0","0","0","0","0","8","113","46","3"
"2022-04-15 21:00:00","0","0","0","0","0","0","0","0","8","116","39","10"
"2022-04-15 21:30:00","0","0","0","0","0","0","0","0","7","119","31","41"
"2022-04-15 22:00:00","0","0","0","0","0","0","0","0","7","121","23","39"
"2022-04-15 22:30:00","0","0","0","0","0","0","0","0","7","123","14","49"
"2022-04-15 23:00:00","0","0","0","0","0","0","0","0","7","124","5","46"
"2022-04-15 23:30:00","0","0","0","0","0","0","0","0","6","124","-3","60"
"2022-04-16 00:00:00","0","0","0","0","0","0","0","0","6","123","-12","47"
"2022-04-16 00:30:00","0","0","0","0","0","0","0","0","6","122","-21","33"
"2022-04-16 01:00:00","0","0","0","0","0","0","0","0","6","120","-29","40"
"2022-04-16 01:30:00","0","0","0","0","0","0","0","0","6","117","-37","18"
"2022-04-16 02:00:00","0","0","0","0","0","0","0","0","5","113","-44","25"
"2022-04-16 02:30:00","0","0","0","0","0","0","0","0","5","110","-51","2"
"2022-04-16 03:00:00","0","0","0","0","0","0","0","0","5","105","-57","11"
"2022-04-16 03:30:00","0","0","0","0","0","0","0","0","5","101","-63","3"
"2022-04-16 04:00:00","0","0","0","0","0","0","0","0","5","96","-69","15"
"2022-04-16 04:30:00","2","2","1","1","2","0","2","1","5","91","-75","14"
"2022-04-16 05:00:00","25","34","12","4","21","2","77","22","5","86","-80","25"
"2022-04-16 05:30:00","97","104","80","41","246","108","335","56","6","81","-86","6"
"2022-04-16 06:00:00","153","192","115","50","222","62","566","102","7","76","-91","20"
"2022-04-16 06:30:00","163","287","58","18","58","2","686","145","7","71","-96","43"
"2022-04-16 07:00:00","223","381","73","40","108","2","766","182","8","66","-102","41"
"2022-04-16 07:30:00","445","472","287","319","672","91","802","126","9","61","-108","6"
"2022-04-16 08:00:00","463","557","113","237","429","1","835","226","10","56","-115","16"
"2022-04-16 08:30:00","555","635","212","345","562","34","870","209","10","51","-122","12"
"2022-04-16 09:00:00","468","703","239","110","164","8","902","358","11","47","-130","33"
"2022-04-16 09:30:00","520","714","228","143","199","6","760","377","11","43","-139","31"
"2022-04-16 10:00:00","503","701","218","97","128","4","584","406","12","40","-149","37"
"2022-04-16 10:30:00","352","712","42","15","19","13","548","337","12","38","-161","57"
"2022-04-16 11:00:00","282","676","25","6","8","8","440","276","13","37","-173","66"
"2022-04-16 11:30:00","529","809","138","134","168","1","794","394","13","37","175","39"
"2022-04-16 12:00:00","391","579","212","21","27","3","199","369","13","38","163","54"
"2022-04-16 12:30:00","244","459","70","4","5","3","69","240","13","40","152","70"
"2022-04-16 13:00:00","277","514","91","7","10","1","189","270","13","43","141","64"
"2022-04-16 13:30:00","383","710","88","47","68","3","829","335","13","46","132","48"
"2022-04-16 14:00:00","444","646","71","103","160","3","796","340","13","50","124","35"
"2022-04-16 14:30:00","212","606","19","6","11","3","906","206","12","55","116","64"
"2022-04-16 15:00:00","275","525","16","27","52","2","875","247","11","60","110","47"
"2022-04-16 15:30:00","211","440","14","14","33","3","828","196","11","64","103","52"
"2022-04-16 16:00:00","233","348","11","59","171","3","817","173","10","70","98","33"
"2022-04-16 16:30:00","186","253","48","77","274","1","743","109","9","75","92","28"
"2022-04-16 17:00:00","94","161","21","13","65","6","628","81","8","80","87","41"
"2022-04-16 17:30:00","69","75","29","37","223","6","279","32","7","85","81","10"
"2022-04-16 18:00:00","6","11","4","1","3","0","23","6","5","90","76","47"
"2022-04-16 18:30:00","0","0","0","0","0","0","0","0","4","95","70","52"
"2022-04-16 19:00:00","0","0","0","0","0","0","0","0","4","100","65","41"
"2022-04-16 19:30:00","0","0","0","0","0","0","0","0","3","104","59","2"
"2022-04-16 20:00:00","0","0","0","0","0","0","0","0","2","108","52","8"
"2022-04-16 20:30:00","0","0","0","0","0","0","0","0","2","112","46","8"
"2022-04-16 21:00:00","0","0","0","0","0","0","0","0","2","116","38","2"
"2022-04-16 21:30:00","0","0","0","0","0","0","0","0","1","119","31","10"
"2022-04-16 22:00:00","0","0","0","0","0","0","0","0","1","121","23","2"
"2022-04-16 22:30:00","0","0","0","0","0","0","0","0","1","123","14","13"
"2022-04-16 23:00:00","0","0","0","0","0","0","0","0","0","124","5","15"
"2022-04-16 23:30:00","0","0","0","0","0","0","0","0","0","124","-4","16"
